KAYNAK,Trend Başlık,Arama Hacmi,Ne Zaman Başladı,ID,Hashtag,Count,Trend,Tag,Channels / Keywords,video,tag
twitter_trends_tagged.csv,,,,,,,Faul,8,,,
twitter_trends_tagged.csv,,,,,,,Davinson,8,,,
twitter_trends_tagged.csv,,,,,,,Kenan Baran,8,,,
twitter_trends_tagged.csv,,,,,,,Namık Kemal,8,,,
twitter_trends_tagged.csv,,,,,,,Kerem,8,,,
twitter_trends_tagged.csv,,,,,,,Brown,8,,,
twitter_trends_tagged.csv,,,,,,,recep uçar,8,,,
twitter_trends_tagged.csv,,,,,,,Murat Cemcir,8,,,
twitter_trends_tagged.csv,,,,,,,Ya Erdoğan Olmasaydı,8,,,
twitter_trends_tagged.csv,,,,,,,Ersan Şen,8,,,
twitter_trends_tagged.csv,,,,,,,Kazımcan Karataş,8,,,
twitter_trends_tagged.csv,,,,,,,tam sigorta şart,8,,,
twitter_trends_tagged.csv,,,,,,,Hitleri,8,,,
twitter_trends_tagged.csv,,,,,,,Alvarez,8,,,
twitter_trends_tagged.csv,,,,,,,Dışişleri Bakanlığı,8,,,
twitter_trends_tagged.csv,,,,,,,Metin Öztürk,8,,,
twitter_trends_tagged.csv,,,,,,,TRT'de,8,,,
twitter_trends_tagged.csv,,,,,,,sgk denetmenleri,8,,,
twitter_trends_tagged.csv,,,,,,,Kariyer,8,,,
twitter_trends_tagged.csv,,,,,,,Trabzon,8,,,
twitter_trends_tagged.csv,,,,,,,#GSvFB,8,,,
twitter_trends_tagged.csv,,,,,,,#EmniyetGörmezdenGelinemez,8,,,
twitter_trends_tagged.csv,,,,,,,#FBvGS,8,,,
twitter_trends_tagged.csv,,,,,,,#neolacak,8,,,
twitter_trends_tagged.csv,,,,,,,#yargıpaketinehmgs,8,,,
twitter_trends_tagged.csv,,,,,,,Barzani,8,,,
twitter_trends_tagged.csv,,,,,,,Galatasaray,8,,,
twitter_trends_tagged.csv,,,,,,,Yasin Kol,8,,,
twitter_trends_tagged.csv,,,,,,,afet haberciliği paneli,8,,,
twitter_trends_tagged.csv,,,,,,,Duran,8,,,
twitter_trends_tagged.csv,,,,,,,Yılmaz Özdil,8,,,
twitter_trends_tagged.csv,,,,,,,Skriniar,8,,,
twitter_trends_tagged.csv,,,,,,,Gökhan Gönül,8,,,
twitter_trends_tagged.csv,,,,,,,gülşah durbay,9,,,
twitter_trends_tagged.csv,,,,,,,Furkan Karabay,9,,,
twitter_trends_tagged.csv,,,,,,,Okan,9,,,
twitter_trends_tagged.csv,,,,,,,30 Bin,9,,,
twitter_trends_tagged.csv,,,,,,,beraberliğe,9,,,
twitter_trends_tagged.csv,,,,,,,Hakem,9,,,
twitter_trends_tagged.csv,,,,,,,gündoğdu koleji,9,,,
twitter_trends_tagged.csv,,,,,,,GAZZE'DE SARI ALARM,9,,,
twitter_trends_tagged.csv,,,,,,,murat cemcir,9,,,
twitter_trends_tagged.csv,,,,,,,tff'ye,9,,,
twitter_trends_tagged.csv,,,,,,,İsmail,9,,,
twitter_trends_tagged.csv,,,,,,,Paro,9,,,
twitter_trends_tagged.csv,,,,,,,Sanchez,9,,,
twitter_trends_tagged.csv,,,,,,,gelir uzmanları,9,,,
twitter_trends_tagged.csv,,,,,,,reha,9,,,
twitter_trends_tagged.csv,,,,,,,Kerem,9,,,
twitter_trends_tagged.csv,,,,,,,nesyri,9,,,
twitter_trends_tagged.csv,,,,,,,Davinson,9,,,
twitter_trends_tagged.csv,,,,,,,Faul,9,,,
twitter_trends_tagged.csv,,,,,,,Brown,9,,,
twitter_trends_tagged.csv,,,,,,,Namık Kemal,9,,,
twitter_trends_tagged.csv,,,,,,,Alvarez,9,,,
twitter_trends_tagged.csv,,,,,,,recep uçar,9,,,
twitter_trends_tagged.csv,,,,,,,tutturdular,9,,,
twitter_trends_tagged.csv,,,,,,,Ya Erdoğan Olmasaydı,9,,,
twitter_trends_tagged.csv,,,,,,,Kazımcan Karataş,9,,,
twitter_trends_tagged.csv,,,,,,,tam sigorta şart,9,,,
twitter_trends_tagged.csv,,,,,,,Metin Öztürk,9,,,
twitter_trends_tagged.csv,,,,,,,Kariyer,9,,,
twitter_trends_tagged.csv,,,,,,,Trabzon,9,,,
twitter_trends_tagged.csv,,,,,,,TRT'de,9,,,
twitter_trends_tagged.csv,,,,,,,sgk denetmenleri,9,,,
twitter_trends_tagged.csv,,,,,,,Çakmak,9,,,
twitter_trends_tagged.csv,,,,,,,Halit Ergenç,9,,,
twitter_trends_tagged.csv,,,,,,,Uğurcan,9,,,
twitter_trends_tagged.csv,,,,,,,büyükçekmece adliyesi'nde,9,,,
twitter_trends_tagged.csv,,,,,,,Sulu,9,,,
twitter_trends_tagged.csv,,,,,,,#GSvFB,9,,,
twitter_trends_tagged.csv,,,,,,,#EmniyetGörmezdenGelinemez,9,,,
twitter_trends_tagged.csv,,,,,,,#FBvGS,9,,,
twitter_trends_tagged.csv,,,,,,,#neolacak,9,,,
twitter_trends_tagged.csv,,,,,,,#yargıpaketinehmgs,9,,,
twitter_trends_tagged.csv,,,,,,,Barzani,9,,,
twitter_trends_tagged.csv,,,,,,,Galatasaray,9,,,
twitter_trends_tagged.csv,,,,,,,Yasin Kol,9,,,
twitter_trends_tagged.csv,,,,,,,3 Aralık Dünya Engelliler Günü,9,,,
twitter_trends_tagged.csv,,,,,,,afet haberciliği paneli,9,,,
twitter_trends_tagged.csv,,,,,,,Duran,9,,,
twitter_trends_tagged.csv,,,,,,,Yılmaz Özdil,9,,,
twitter_trends_tagged.csv,,,,,,,Skriniar,9,,,
twitter_trends_tagged.csv,,,,,,,Gökhan Gönül,10,,,
twitter_trends_tagged.csv,,,,,,,gülşah durbay,10,,,
twitter_trends_tagged.csv,,,,,,,Furkan Karabay,10,,,
twitter_trends_tagged.csv,,,,,,,Okan,10,,,
twitter_trends_tagged.csv,,,,,,,30 Bin,10,,,
twitter_trends_tagged.csv,,,,,,,Hakem,10,,,
twitter_trends_tagged.csv,,,,,,,beraberliğe,10,,,
twitter_trends_tagged.csv,,,,,,,Sözcü,10,,,
twitter_trends_tagged.csv,,,,,,,GAZZE'DE SARI ALARM,10,,,
twitter_trends_tagged.csv,,,,,,,gündoğdu koleji,10,,,
twitter_trends_tagged.csv,,,,,,,Sanchez,10,,,
twitter_trends_tagged.csv,,,,,,,murat cemcir,10,,,
twitter_trends_tagged.csv,,,,,,,TFF'ye,10,,,
twitter_trends_tagged.csv,,,,,,,İsmail,10,,,
twitter_trends_tagged.csv,,,,,,,Paro,10,,,
twitter_trends_tagged.csv,,,,,,,gelir uzmanları,10,,,
twitter_trends_tagged.csv,,,,,,,Faul,10,,,
twitter_trends_tagged.csv,,,,,,,Reha,10,,,
twitter_trends_tagged.csv,,,,,,,Kerem,10,,,
twitter_trends_tagged.csv,,,,,,,Nesyri,10,,,
twitter_trends_tagged.csv,,,,,,,Davinson,10,,,
twitter_trends_tagged.csv,,,,,,,Brown,10,,,
twitter_trends_tagged.csv,,,,,,,Namık Kemal,10,,,
twitter_trends_tagged.csv,,,,,,,Ya Erdoğan Olmasaydı,10,,,
twitter_trends_tagged.csv,,,,,,,Alvarez,10,,,
twitter_trends_tagged.csv,,,,,,,recep uçar,10,,,
twitter_trends_tagged.csv,,,,,,,Kariyer,10,,,
twitter_trends_tagged.csv,,,,,,,tutturdular,10,,,
twitter_trends_tagged.csv,,,,,,,BM Genel Kurulu,10,,,
twitter_trends_tagged.csv,,,,,,,Kazımcan Karataş,10,,,
twitter_trends_tagged.csv,,,,,,,Halit Ergenç,10,,,
twitter_trends_tagged.csv,,,,,,,TRT'de,10,,,
twitter_trends_tagged.csv,,,,,,,tam sigorta şart,10,,,
twitter_trends_tagged.csv,,,,,,,Trabzon,10,,,
twitter_trends_tagged.csv,,,,,,,Metin Öztürk,10,,,
twitter_trends_tagged.csv,,,,,,,Sgk Denetmenleri,10,,,
twitter_trends_tagged.csv,,,,,,,Çakmak,10,,,
twitter_trends_tagged.csv,,,,,,,#GSvFB,10,,,
twitter_trends_tagged.csv,,,,,,,#EmniyetGörmezdenGelinemez,10,,,
twitter_trends_tagged.csv,,,,,,,#FBvGS,10,,,
twitter_trends_tagged.csv,,,,,,,#neolacak,10,,,
twitter_trends_tagged.csv,,,,,,,#yargıpaketinehmgs,10,,,
twitter_trends_tagged.csv,,,,,,,Barzani,10,,,
twitter_trends_tagged.csv,,,,,,,Galatasaray,10,,,
twitter_trends_tagged.csv,,,,,,,Yasin Kol,10,,,
twitter_trends_tagged.csv,,,,,,,3 Aralık Dünya Engelliler Günü,10,,,
twitter_trends_tagged.csv,,,,,,,afet haberciliği paneli,10,,,
twitter_trends_tagged.csv,,,,,,,Duran,10,,,
twitter_trends_tagged.csv,,,,,,,Yılmaz Özdil,10,,,
twitter_trends_tagged.csv,,,,,,,Skriniar,10,,,
twitter_trends_tagged.csv,,,,,,,Gökhan Gönül,11,,,
twitter_trends_tagged.csv,,,,,,,gülşah durbay,11,,,
twitter_trends_tagged.csv,,,,,,,Furkan Karabay,11,,,
twitter_trends_tagged.csv,,,,,,,Okan,11,,,
twitter_trends_tagged.csv,,,,,,,30 Bin,11,,,
twitter_trends_tagged.csv,,,,,,,Hakem,11,,,
twitter_trends_tagged.csv,,,,,,,beraberliğe,11,,,
twitter_trends_tagged.csv,,,,,,,Sözcü,11,,,
twitter_trends_tagged.csv,,,,,,,GAZZE'DE SARI ALARM,11,,,
twitter_trends_tagged.csv,,,,,,,gündoğdu koleji,11,,,
twitter_trends_tagged.csv,,,,,,,Sanchez,11,,,
twitter_trends_tagged.csv,,,,,,,murat cemcir,11,,,
twitter_trends_tagged.csv,,,,,,,TFF'ye,11,,,
twitter_trends_tagged.csv,,,,,,,İsmail,11,,,
twitter_trends_tagged.csv,,,,,,,Paro,11,,,
twitter_trends_tagged.csv,,,,,,,gelir uzmanları,11,,,
twitter_trends_tagged.csv,,,,,,,Faul,11,,,
twitter_trends_tagged.csv,,,,,,,Reha,11,,,
twitter_trends_tagged.csv,,,,,,,Kerem,11,,,
twitter_trends_tagged.csv,,,,,,,Nesyri,11,,,
twitter_trends_tagged.csv,,,,,,,Davinson,11,,,
twitter_trends_tagged.csv,,,,,,,Brown,11,,,
twitter_trends_tagged.csv,,,,,,,Namık Kemal,11,,,
twitter_trends_tagged.csv,,,,,,,Ya Erdoğan Olmasaydı,11,,,
twitter_trends_tagged.csv,,,,,,,Alvarez,11,,,
twitter_trends_tagged.csv,,,,,,,recep uçar,11,,,
twitter_trends_tagged.csv,,,,,,,Kariyer,11,,,
twitter_trends_tagged.csv,,,,,,,tutturdular,11,,,
twitter_trends_tagged.csv,,,,,,,BM Genel Kurulu,11,,,
twitter_trends_tagged.csv,,,,,,,Kazımcan Karataş,11,,,
twitter_trends_tagged.csv,,,,,,,Halit Ergenç,11,,,
twitter_trends_tagged.csv,,,,,,,TRT'de,11,,,
twitter_trends_tagged.csv,,,,,,,tam sigorta şart,11,,,
twitter_trends_tagged.csv,,,,,,,Trabzon,11,,,
twitter_trends_tagged.csv,,,,,,,Metin Öztürk,11,,,
twitter_trends_tagged.csv,,,,,,,Sgk Denetmenleri,11,,,
twitter_trends_tagged.csv,,,,,,,Çakmak,11,,,
twitter_trends_tagged.csv,,,,,,,#GSvFB,11,,,
twitter_trends_tagged.csv,,,,,,,#EmniyetGörmezdenGelinemez,11,,,
twitter_trends_tagged.csv,,,,,,,#FBvGS,11,,,
twitter_trends_tagged.csv,,,,,,,#neolacak,11,,,
twitter_trends_tagged.csv,,,,,,,#yargıpaketinehmgs,11,,,
twitter_trends_tagged.csv,,,,,,,Barzani,11,,,
twitter_trends_tagged.csv,,,,,,,Galatasaray,11,,,
twitter_trends_tagged.csv,,,,,,,Yasin Kol,11,,,
twitter_trends_tagged.csv,,,,,,,3 Aralık Dünya Engelliler Günü,11,,,
twitter_trends_tagged.csv,,,,,,,afet haberciliği paneli,11,,,
twitter_trends_tagged.csv,,,,,,,Duran,11,,,
twitter_trends_tagged.csv,,,,,,,Gökhan Gönül,11,,,
twitter_trends_tagged.csv,,,,,,,Yılmaz Özdil,11,,,
twitter_trends_tagged.csv,,,,,,,Furkan Karabay,12,,,
twitter_trends_tagged.csv,,,,,,,Skriniar,12,,,
twitter_trends_tagged.csv,,,,,,,Gülşah Durbay,12,,,
twitter_trends_tagged.csv,,,,,,,30 Bin,12,,,
twitter_trends_tagged.csv,,,,,,,Okan,12,,,
twitter_trends_tagged.csv,,,,,,,Hakem,12,,,
twitter_trends_tagged.csv,,,,,,,beraberliğe,12,,,
twitter_trends_tagged.csv,,,,,,,Sözcü,12,,,
twitter_trends_tagged.csv,,,,,,,GAZZE'DE SARI ALARM,12,,,
twitter_trends_tagged.csv,,,,,,,gündoğdu koleji,12,,,
twitter_trends_tagged.csv,,,,,,,Sanchez,12,,,
twitter_trends_tagged.csv,,,,,,,murat cemcir,12,,,
twitter_trends_tagged.csv,,,,,,,İsmail,12,,,
twitter_trends_tagged.csv,,,,,,,TFF'ye,12,,,
twitter_trends_tagged.csv,,,,,,,Halit Ergenç,12,,,
twitter_trends_tagged.csv,,,,,,,Brown,12,,,
twitter_trends_tagged.csv,,,,,,,Davinson,12,,,
twitter_trends_tagged.csv,,,,,,,Paro,12,,,
twitter_trends_tagged.csv,,,,,,,Gelir Uzmanları,12,,,
twitter_trends_tagged.csv,,,,,,,Faul,12,,,
twitter_trends_tagged.csv,,,,,,,Reha,12,,,
twitter_trends_tagged.csv,,,,,,,Kerem,12,,,
twitter_trends_tagged.csv,,,,,,,Nesyri,12,,,
twitter_trends_tagged.csv,,,,,,,Namık Kemal,12,,,
twitter_trends_tagged.csv,,,,,,,Ya Erdoğan Olmasaydı,12,,,
twitter_trends_tagged.csv,,,,,,,Alvarez,12,,,
twitter_trends_tagged.csv,,,,,,,Recep Uçar,12,,,
twitter_trends_tagged.csv,,,,,,,Kariyer,12,,,
twitter_trends_tagged.csv,,,,,,,Tutturdular,12,,,
twitter_trends_tagged.csv,,,,,,,BM Genel Kurulu,12,,,
twitter_trends_tagged.csv,,,,,,,Kazımcan Karataş,12,,,
twitter_trends_tagged.csv,,,,,,,TRT'de,12,,,
twitter_trends_tagged.csv,,,,,,,ÇırakStajyeri Sömürmeyin,12,,,
twitter_trends_tagged.csv,,,,,,,tam sigorta şart,12,,,
twitter_trends_tagged.csv,,,,,,,Kenan Baran,12,,,
twitter_trends_tagged.csv,,,,,,,Trabzon,12,,,
twitter_trends_tagged.csv,,,,,,,Metin Öztürk,12,,,
twitter_trends_tagged.csv,,,,,,,#GSvFB,12,,,
twitter_trends_tagged.csv,,,,,,,#EmniyetGörmezdenGelinemez,12,,,
twitter_trends_tagged.csv,,,,,,,#FBvGS,12,,,
twitter_trends_tagged.csv,,,,,,,#neolacak,12,,,
twitter_trends_tagged.csv,,,,,,,#YargıPaketineHmgs,12,,,
twitter_trends_tagged.csv,,,,,,,Galatasaray,12,,,
twitter_trends_tagged.csv,,,,,,,Barzani,12,,,
twitter_trends_tagged.csv,,,,,,,Yasin Kol,12,,,
twitter_trends_tagged.csv,,,,,,,3 Aralık Dünya Engelliler Günü,12,,,
twitter_trends_tagged.csv,,,,,,,afet haberciliği paneli,12,,,
twitter_trends_tagged.csv,,,,,,,Duran,12,,,
twitter_trends_tagged.csv,,,,,,,Yılmaz Özdil,12,,,
twitter_trends_tagged.csv,,,,,,,Gökhan Gönül,12,,,
twitter_trends_tagged.csv,,,,,,,Furkan Karabay,13,,,
twitter_trends_tagged.csv,,,,,,,Skriniar,13,,,
twitter_trends_tagged.csv,,,,,,,Gülşah Durbay,13,,,
twitter_trends_tagged.csv,,,,,,,Okan,13,,,
twitter_trends_tagged.csv,,,,,,,30 Bin,13,,,
twitter_trends_tagged.csv,,,,,,,Hakem,13,,,
twitter_trends_tagged.csv,,,,,,,Beraberliğe,13,,,
twitter_trends_tagged.csv,,,,,,,GAZZE'DE SARI ALARM,13,,,
twitter_trends_tagged.csv,,,,,,,Paro,13,,,
twitter_trends_tagged.csv,,,,,,,gündoğdu koleji,13,,,
twitter_trends_tagged.csv,,,,,,,Sanchez,13,,,
twitter_trends_tagged.csv,,,,,,,Murat Cemcir,13,,,
twitter_trends_tagged.csv,,,,,,,İsmail,13,,,
twitter_trends_tagged.csv,,,,,,,Hitleri,13,,,
twitter_trends_tagged.csv,,,,,,,TFF'ye,13,,,
twitter_trends_tagged.csv,,,,,,,Halit Ergenç,13,,,
twitter_trends_tagged.csv,,,,,,,Brown,13,,,
twitter_trends_tagged.csv,,,,,,,Davinson,13,,,
twitter_trends_tagged.csv,,,,,,,Gelir Uzmanları,13,,,
twitter_trends_tagged.csv,,,,,,,Faul,13,,,
twitter_trends_tagged.csv,,,,,,,Kerem,13,,,
twitter_trends_tagged.csv,,,,,,,Reha,13,,,
twitter_trends_tagged.csv,,,,,,,Nesyri,13,,,
twitter_trends_tagged.csv,,,,,,,Erling Haaland,13,,,
twitter_trends_tagged.csv,,,,,,,Namık Kemal,13,,,
twitter_trends_tagged.csv,,,,,,,Ya Erdoğan Olmasaydı,13,,,
twitter_trends_tagged.csv,,,,,,,Alvarez,13,,,
twitter_trends_tagged.csv,,,,,,,Recep Uçar,13,,,
twitter_trends_tagged.csv,,,,,,,Kazımcan,13,,,
twitter_trends_tagged.csv,,,,,,,Kariyer,13,,,
twitter_trends_tagged.csv,,,,,,,Tutturdular,13,,,
twitter_trends_tagged.csv,,,,,,,TRT'de,13,,,
twitter_trends_tagged.csv,,,,,,,Trabzon,13,,,
twitter_trends_tagged.csv,,,,,,,Fulham,13,,,
twitter_trends_tagged.csv,,,,,,,ÇırakStajyeri Sömürmeyin,13,,,
twitter_trends_tagged.csv,,,,,,,tam sigorta şart,13,,,
twitter_trends_tagged.csv,,,,,,,Kenan Baran,13,,,
twitter_trends_tagged.csv,,,,,,,#KralKaybederse,13,,,
twitter_trends_tagged.csv,,,,,,,#EmniyetGörmezdenGelinemez,13,,,
twitter_trends_tagged.csv,,,,,,,#YellowAlertInGaza,13,,,
twitter_trends_tagged.csv,,,,,,,#sonsayfa,13,,,
twitter_trends_tagged.csv,,,,,,,#3AralıkDünyaEngellilerGünü,13,,,
twitter_trends_tagged.csv,,,,,,,GAZZE'DE SARI ALARM,13,,,
twitter_trends_tagged.csv,,,,,,,30 Bin,13,,,
twitter_trends_tagged.csv,,,,,,,Paro,13,,,
twitter_trends_tagged.csv,,,,,,,Halit Ergenç,13,,,
twitter_trends_tagged.csv,,,,,,,Hitleri,13,,,
twitter_trends_tagged.csv,,,,,,,Tutturdular,13,,,
twitter_trends_tagged.csv,,,,,,,Barzani,13,,,
twitter_trends_tagged.csv,,,,,,,Kenan Baran,13,,,
twitter_trends_tagged.csv,,,,,,,Adolf,14,,,
twitter_trends_tagged.csv,,,,,,,Erling Haaland,14,,,
twitter_trends_tagged.csv,,,,,,,Ya Erdoğan Olmasaydı,14,,,
twitter_trends_tagged.csv,,,,,,,Kamuda,14,,,
twitter_trends_tagged.csv,,,,,,,İçişleri Bakanlığı,14,,,
twitter_trends_tagged.csv,,,,,,,PFDK,14,,,
twitter_trends_tagged.csv,,,,,,,Ömer Çelik,14,,,
twitter_trends_tagged.csv,,,,,,,Zorunlu,14,,,
twitter_trends_tagged.csv,,,,,,,Nevşin,14,,,
twitter_trends_tagged.csv,,,,,,,TRT'de,14,,,
twitter_trends_tagged.csv,,,,,,,Bahattin,14,,,
twitter_trends_tagged.csv,,,,,,,Büyükçekmece Adliyesi'nde,14,,,
twitter_trends_tagged.csv,,,,,,,Mert Hakan Yandaş,14,,,
twitter_trends_tagged.csv,,,,,,,Putin,14,,,
twitter_trends_tagged.csv,,,,,,,Şamil,14,,,
twitter_trends_tagged.csv,,,,,,,Veli,14,,,
twitter_trends_tagged.csv,,,,,,,Uzman,14,,,
twitter_trends_tagged.csv,,,,,,,Emekliye,14,,,
twitter_trends_tagged.csv,,,,,,,İnsanlık,14,,,
twitter_trends_tagged.csv,,,,,,,Emekliler,14,,,
twitter_trends_tagged.csv,,,,,,,Kariyer,14,,,
twitter_trends_tagged.csv,,,,,,,Vali,14,,,
twitter_trends_tagged.csv,,,,,,,Çakmak,14,,,
twitter_trends_tagged.csv,,,,,,,#kıskanmak,14,,,
twitter_trends_tagged.csv,,,,,,,#CumhurdanAGSye20Bin,14,,,
twitter_trends_tagged.csv,,,,,,,#RüyaGibi,14,,,
twitter_trends_tagged.csv,,,,,,,#EkAtamaYirmiBeşBin2024Kpss,14,,,
twitter_trends_tagged.csv,,,,,,,#EngelsizHizmet,14,,,
twitter_trends_tagged.csv,,,,,,,#AlperenEmsalOlsun,14,,,
twitter_trends_tagged.csv,,,,,,,#Duolingo365,14,,,
twitter_trends_tagged.csv,,,,,,,#akademikzam,14,,,
twitter_trends_tagged.csv,,,,,,,#EmekliMemur,14,,,
twitter_trends_tagged.csv,,,,,,,#HerkesGöreneKadar,14,,,
twitter_trends_tagged.csv,,,,,,,#GözleriKaraDeniz,14,,,
twitter_trends_tagged.csv,,,,,,,#AsrınFelaketiiktidar,14,,,
twitter_trends_tagged.csv,,,,,,,#KralKaybederse,14,,,
twitter_trends_tagged.csv,,,,,,,#EmniyetGörmezdenGelinemez,14,,,
twitter_trends_tagged.csv,,,,,,,#sonsayfa,14,,,
twitter_trends_tagged.csv,,,,,,,#YellowAlertInGaza,14,,,
twitter_trends_tagged.csv,,,,,,,#3AralıkDünyaEngellilerGünü,14,,,
twitter_trends_tagged.csv,,,,,,,30 Bin,14,,,
twitter_trends_tagged.csv,,,,,,,Halit Ergenç,14,,,
twitter_trends_tagged.csv,,,,,,,GAZZE'DE SARI ALARM,14,,,
twitter_trends_tagged.csv,,,,,,,Paro,14,,,
twitter_trends_tagged.csv,,,,,,,Hitleri,14,,,
twitter_trends_tagged.csv,,,,,,,Fulham,14,,,
twitter_trends_tagged.csv,,,,,,,Kenan Baran,14,,,
twitter_trends_tagged.csv,,,,,,,Tutturdular,14,,,
twitter_trends_tagged.csv,,,,,,,Lewandowski,14,,,
twitter_trends_tagged.csv,,,,,,,Erling Haaland,14,,,
twitter_trends_tagged.csv,,,,,,,Adolf,15,,,
twitter_trends_tagged.csv,,,,,,,Ya Erdoğan Olmasaydı,15,,,
twitter_trends_tagged.csv,,,,,,,Kamuda,15,,,
twitter_trends_tagged.csv,,,,,,,Barzani,15,,,
twitter_trends_tagged.csv,,,,,,,İçişleri Bakanlığı,15,,,
twitter_trends_tagged.csv,,,,,,,PFDK,15,,,
twitter_trends_tagged.csv,,,,,,,Ömer Çelik,15,,,
twitter_trends_tagged.csv,,,,,,,Zorunlu,15,,,
twitter_trends_tagged.csv,,,,,,,Nevşin,15,,,
twitter_trends_tagged.csv,,,,,,,TRT'de,15,,,
twitter_trends_tagged.csv,,,,,,,Büyükçekmece Adliyesi'nde,15,,,
twitter_trends_tagged.csv,,,,,,,Bahattin,15,,,
twitter_trends_tagged.csv,,,,,,,Ebrar,15,,,
twitter_trends_tagged.csv,,,,,,,Mert Hakan Yandaş,15,,,
twitter_trends_tagged.csv,,,,,,,Putin,15,,,
twitter_trends_tagged.csv,,,,,,,Özkan,15,,,
twitter_trends_tagged.csv,,,,,,,MetinCanAkdeniz,15,,,
twitter_trends_tagged.csv,,,,,,,Asgari,15,,,
twitter_trends_tagged.csv,,,,,,,Şamil,15,,,
twitter_trends_tagged.csv,,,,,,,SuYıldız,15,,,
twitter_trends_tagged.csv,,,,,,,MetSu,15,,,
twitter_trends_tagged.csv,,,,,,,Veli,15,,,
twitter_trends_tagged.csv,,,,,,,Uzman,15,,,
twitter_trends_tagged.csv,,,,,,,Şifa,15,,,
twitter_trends_tagged.csv,,,,,,,Emekliye,15,,,
twitter_trends_tagged.csv,,,,,,,Eczacı,15,,,
twitter_trends_tagged.csv,,,,,,,İnsanlık,15,,,
twitter_trends_tagged.csv,,,,,,,Emekliler,15,,,
twitter_trends_tagged.csv,,,,,,,Kariyer,15,,,
twitter_trends_tagged.csv,,,,,,,Dayak,15,,,
twitter_trends_tagged.csv,,,,,,,Vali,15,,,
twitter_trends_tagged.csv,,,,,,,Çakmak,15,,,
twitter_trends_tagged.csv,,,,,,,Bütçe Komisyonu'nda,15,,,
twitter_trends_tagged.csv,,,,,,,Sayın Cumhurbaşkanım,15,,,
twitter_trends_tagged.csv,,,,,,,İbrahim Hacıosmanoğlu,15,,,
twitter_trends_tagged.csv,,,,,,,#KralKaybederse,15,,,
twitter_trends_tagged.csv,,,,,,,#EmniyetGörmezdenGelinemez,15,,,
twitter_trends_tagged.csv,,,,,,,#YellowAlertInGaza,15,,,
twitter_trends_tagged.csv,,,,,,,#sonsayfa,15,,,
twitter_trends_tagged.csv,,,,,,,#3AralıkDünyaEngellilerGünü,15,,,
twitter_trends_tagged.csv,,,,,,,Paro,15,,,
twitter_trends_tagged.csv,,,,,,,30 Bin,15,,,
twitter_trends_tagged.csv,,,,,,,Gazze'de Sarı Alarm,15,,,
twitter_trends_tagged.csv,,,,,,,Halit Ergenç,15,,,
twitter_trends_tagged.csv,,,,,,,Fulham,15,,,
twitter_trends_tagged.csv,,,,,,,Tutturdular,15,,,
twitter_trends_tagged.csv,,,,,,,Lewandowski,15,,,
twitter_trends_tagged.csv,,,,,,,Kenan Baran,15,,,
twitter_trends_tagged.csv,,,,,,,Adolf,15,,,
twitter_trends_tagged.csv,,,,,,,Ya Erdoğan Olmasaydı,15,,,
twitter_trends_tagged.csv,,,,,,,Hitleri,16,,,
twitter_trends_tagged.csv,,,,,,,İçişleri Bakanlığı,16,,,
twitter_trends_tagged.csv,,,,,,,Barzani,16,,,
twitter_trends_tagged.csv,,,,,,,Erling Haaland,16,,,
twitter_trends_tagged.csv,,,,,,,Kamuda,16,,,
twitter_trends_tagged.csv,,,,,,,Ömer Çelik,16,,,
twitter_trends_tagged.csv,,,,,,,Nevşin,16,,,
twitter_trends_tagged.csv,,,,,,,PFDK'ya,16,,,
twitter_trends_tagged.csv,,,,,,,TRT'de,16,,,
twitter_trends_tagged.csv,,,,,,,Zorunlu,16,,,
twitter_trends_tagged.csv,,,,,,,Büyükçekmece Adliyesi'nde,16,,,
twitter_trends_tagged.csv,,,,,,,Ebrar,16,,,
twitter_trends_tagged.csv,,,,,,,Bahattin,16,,,
twitter_trends_tagged.csv,,,,,,,Mert Hakan Yandaş,16,,,
twitter_trends_tagged.csv,,,,,,,Sevk,16,,,
twitter_trends_tagged.csv,,,,,,,Özkan,16,,,
twitter_trends_tagged.csv,,,,,,,Şamil,16,,,
twitter_trends_tagged.csv,,,,,,,MetinCanAkdeniz,16,,,
twitter_trends_tagged.csv,,,,,,,Putin,16,,,
twitter_trends_tagged.csv,,,,,,,Asgari,16,,,
twitter_trends_tagged.csv,,,,,,,Uzman,16,,,
twitter_trends_tagged.csv,,,,,,,SuYıldız,16,,,
twitter_trends_tagged.csv,,,,,,,Alperen Ömer Toprak,16,,,
twitter_trends_tagged.csv,,,,,,,MetSu,16,,,
twitter_trends_tagged.csv,,,,,,,Veli,16,,,
twitter_trends_tagged.csv,,,,,,,Londra'ya,16,,,
twitter_trends_tagged.csv,,,,,,,İleride,16,,,
twitter_trends_tagged.csv,,,,,,,Şifa,16,,,
twitter_trends_tagged.csv,,,,,,,Emekliye,16,,,
twitter_trends_tagged.csv,,,,,,,Eczacı,16,,,
twitter_trends_tagged.csv,,,,,,,Devlet Bahçeli'ye,16,,,
twitter_trends_tagged.csv,,,,,,,Astor,16,,,
twitter_trends_tagged.csv,,,,,,,İnsanlık,16,,,
twitter_trends_tagged.csv,,,,,,,Kariyer,16,,,
twitter_trends_tagged.csv,,,,,,,Emekliler,16,,,
twitter_trends_tagged.csv,,,,,,,#KralKaybederse,16,,,
